meanfreq,sd,median,Q25,Q75,IQR,label
0.189808575,0.057015847,0.202867925,0.136830189,0.241433962,0.104603774,male
0.185914867,0.060363757,0.197473684,0.132631579,0.237631579,0.105,male
0.189020427,0.056131533,0.19021097,0.138227848,0.239240506,0.101012658,male
0.193562985,0.061596096,0.204,0.137333333,0.250666667,0.113333333,male
0.182813462,0.0589975,0.162857143,0.137959184,0.23755102,0.099591837,male
0.197991858,0.061893606,0.219228296,0.134598071,0.257041801,0.12244373,male
0.193622778,0.063132615,0.207217125,0.136574924,0.256024465,0.119449541,male
0.191968913,0.060011563,0.190430108,0.138870968,0.247634409,0.108763441,male
0.174754985,0.063907927,0.166677909,0.1246543,0.227116358,0.102462057,male
0.175310852,0.06815048,0.16074883,0.127550702,0.24199688,0.114446178,male
0.198524035,0.062837123,0.219962049,0.135483871,0.259278937,0.123795066,male
0.191692741,0.060261541,0.171698113,0.139471698,0.254113208,0.114641509,male
0.181525453,0.056613842,0.173793103,0.128896552,0.230275862,0.10137931,male
0.18346495,0.054442484,0.173264957,0.136410256,0.239794872,0.103384615,male
0.190580283,0.058970503,0.200392157,0.129934641,0.243398693,0.113464052,male
0.176626657,0.056449938,0.164266667,0.148088889,0.210725926,0.062637037,male
0.192992763,0.065303723,0.183913043,0.138695652,0.262173913,0.123478261,male
0.186150408,0.055903412,0.189562044,0.142043796,0.235547445,0.09350365,male
0.187495475,0.057107157,0.20045911,0.130157819,0.240631277,0.110473458,male
0.188878774,0.060315582,0.19553719,0.138071625,0.242975207,0.104903581,male
0.177917464,0.062669366,0.160371517,0.138266254,0.244458204,0.10619195,male
0.196970689,0.062973463,0.195564202,0.137276265,0.259844358,0.122568093,male
0.182041093,0.064754877,0.16738292,0.13768595,0.243746556,0.106060606,male
0.18435844,0.063862431,0.160065898,0.139769357,0.252784185,0.113014827,male
0.201064718,0.058419529,0.221317365,0.139720559,0.253732535,0.114011976,male
0.202332976,0.063000884,0.221945774,0.13754386,0.264816587,0.127272727,male
0.176199879,0.068750358,0.173373313,0.126776612,0.245157421,0.11838081,male
0.19464442,0.059432254,0.217777778,0.13308642,0.247160494,0.114074074,male
0.179496262,0.066958068,0.172955752,0.135787611,0.239362832,0.103575221,male
0.182561215,0.052299809,0.169104704,0.147010622,0.225614568,0.078603945,male
0.199040611,0.066604784,0.21387145,0.138953662,0.264095665,0.125142003,male
0.182813026,0.063315371,0.176532399,0.134851138,0.241751313,0.106900175,male
0.191648237,0.061567239,0.199111111,0.138962963,0.248474074,0.109511111,male
0.196389233,0.058096844,0.217232925,0.140735552,0.245183888,0.104448336,male
0.190531508,0.060900707,0.191905465,0.142688331,0.251048744,0.108360414,male
0.18842184,0.064871809,0.170708117,0.137340242,0.255336788,0.117996546,male
0.192195966,0.059243666,0.20183161,0.135657312,0.246499261,0.11084195,male
0.185609359,0.061889003,0.177158177,0.137372654,0.243217158,0.105844504,male
0.193366463,0.066113015,0.183762963,0.141037037,0.258844444,0.117807407,male
0.191444116,0.063799233,0.178310811,0.140945946,0.256351351,0.115405405,male
0.185093974,0.062775724,0.182325581,0.134709302,0.241337209,0.106627907,male
0.192896664,0.061937229,0.191118421,0.134473684,0.256052632,0.121578947,male
0.19158256,0.057748451,0.203681416,0.139752212,0.240353982,0.10060177,male
0.186753021,0.061142134,0.168152174,0.14,0.246521739,0.106521739,male
0.176696845,0.055535888,0.163516484,0.141978022,0.231208791,0.089230769,male
0.185688615,0.065589417,0.170229709,0.137212864,0.250842266,0.113629403,male
0.192317241,0.067480668,0.205837838,0.131171171,0.253765766,0.122594595,male
0.190401637,0.062116026,0.191444241,0.132577697,0.251846435,0.119268739,male
0.194213694,0.061780606,0.172628099,0.142545455,0.261024793,0.118479339,male
0.197098761,0.061625617,0.211119311,0.13603936,0.256580566,0.120541205,male
0.18789803,0.058817337,0.181291449,0.13877836,0.244328098,0.105549738,male
0.180803992,0.070863497,0.175455861,0.12804631,0.243531114,0.115484805,male
0.189628045,0.060498426,0.170479705,0.137761378,0.249692497,0.111931119,male
0.195714798,0.0648158,0.188724409,0.140661417,0.262362205,0.121700787,male
0.189870359,0.06271721,0.213019608,0.126823529,0.243764706,0.116941176,male
0.193110373,0.059315276,0.196271845,0.138640777,0.251184466,0.112543689,male
0.193200228,0.061011491,0.212064343,0.133994638,0.251099196,0.117104558,male
0.197103136,0.066318932,0.213032015,0.13393597,0.260489642,0.126553672,male
0.193799999,0.06123812,0.204568082,0.134055637,0.252122987,0.11806735,male
0.186325972,0.065905125,0.185008881,0.136767318,0.253641208,0.11687389,male
0.187771722,0.058617688,0.166262925,0.137725258,0.253530281,0.115805022,male
0.184439562,0.060942793,0.175287671,0.140767123,0.247780822,0.107013699,male
0.188419106,0.059702425,0.184080605,0.139647355,0.242619647,0.102972292,male
0.179134628,0.068175021,0.174954248,0.127372549,0.245228758,0.117856209,male
0.168094756,0.073347382,0.167371795,0.114871795,0.234230769,0.119358974,male
0.190369458,0.056712641,0.181201849,0.145392912,0.25238829,0.106995378,male
0.195828769,0.062405351,0.203422819,0.133422819,0.254630872,0.121208054,male
0.189245002,0.060113897,0.177602428,0.142336874,0.248133536,0.105796662,male
0.197030505,0.062610641,0.196265223,0.139431664,0.258024357,0.118592693,male
0.204578869,0.061387776,0.239762963,0.137303704,0.2576,0.120296296,male
0.189408412,0.055516867,0.173432836,0.143343284,0.247402985,0.104059701,male
0.202065333,0.061713073,0.229058971,0.138067754,0.261731493,0.123663739,male
0.200783536,0.059079661,0.206391753,0.142525773,0.257268041,0.114742268,male
0.201380198,0.063680569,0.239343434,0.135757576,0.257373737,0.121616162,male
0.197273411,0.062925559,0.176842105,0.139115789,0.263494737,0.124378947,male
0.210838698,0.063773329,0.248840125,0.139122257,0.267711599,0.128589342,male
0.201039131,0.063253044,0.209385194,0.139121706,0.262434128,0.123312422,male
0.194811582,0.061826306,0.180683761,0.139202279,0.257663818,0.118461538,male
0.208719093,0.06171415,0.245360825,0.141082474,0.259793814,0.11871134,male
0.197546833,0.062682071,0.189795918,0.14,0.261632653,0.121632653,male
0.203955157,0.061717721,0.230612245,0.14122449,0.264081633,0.122857143,male
0.207022466,0.062649149,0.240117474,0.13938326,0.261908957,0.122525698,male
0.199759266,0.062122474,0.186117647,0.141317647,0.261882353,0.120564706,male
0.187154334,0.06034966,0.167517934,0.139799139,0.252281205,0.112482066,male
0.206441977,0.060207843,0.240289436,0.137771346,0.25568741,0.117916064,male
0.207960336,0.061352952,0.238038147,0.140381471,0.26626703,0.125885559,male
0.196266671,0.056149498,0.185846926,0.14685069,0.255056462,0.108205772,male
0.201361796,0.062099223,0.230612245,0.139183673,0.26,0.120816327,male
0.202234216,0.061102721,0.236161616,0.13010101,0.251717172,0.121616162,male
0.19872951,0.061861764,0.184700162,0.137504052,0.262301459,0.124797407,male
0.198052488,0.063504762,0.215447871,0.133627019,0.259441997,0.125814978,male
0.188867078,0.062436733,0.174347202,0.132166428,0.24866571,0.116499283,male
0.201432758,0.060773454,0.237142857,0.133469388,0.251836735,0.118367347,male
0.193130845,0.061749731,0.198130841,0.134953271,0.250093458,0.115140187,male
0.204714748,0.062560237,0.240104575,0.133594771,0.25730719,0.123712418,male
0.198218184,0.060369453,0.194858934,0.137805643,0.258056426,0.120250784,male
0.2012129,0.064532034,0.235215054,0.133602151,0.26155914,0.127956989,male
0.193778467,0.059249352,0.184405286,0.1369163,0.250396476,0.113480176,male
0.196771869,0.060703367,0.229968652,0.129905956,0.248401254,0.118495298,male
0.202016037,0.062551282,0.233775372,0.133369418,0.258403248,0.125033829,male
0.19694481,0.061879828,0.213970149,0.138328358,0.254925373,0.116597015,male
0.206995718,0.061346297,0.219346049,0.147629428,0.266648501,0.119019074,male
0.195542428,0.062672047,0.184885496,0.138931298,0.259338422,0.120407125,male
0.200717124,0.062786487,0.230063694,0.135987261,0.259044586,0.123057325,male
0.195680246,0.059588656,0.221933842,0.130025445,0.248295165,0.11826972,male
0.194573737,0.060471148,0.190784314,0.137254902,0.252091503,0.114836601,male
0.193500484,0.059755627,0.205846599,0.134934877,0.248798842,0.113863965,male
0.194216906,0.065705295,0.191339648,0.133748309,0.259539919,0.12579161,male
0.195192957,0.060882599,0.207221511,0.136235595,0.250601793,0.114366197,male
0.202811911,0.060935683,0.232316076,0.137711172,0.256730245,0.119019074,male
0.196095994,0.062070686,0.226296743,0.13172497,0.250952955,0.119227986,male
0.19934087,0.060290594,0.232136752,0.135213675,0.252079772,0.116866097,male
0.200986402,0.062353833,0.233125926,0.13522963,0.2576,0.12237037,male
0.20213383,0.061697543,0.238561549,0.136320885,0.256763485,0.1204426,male
0.196254708,0.062764576,0.206083214,0.136585366,0.256298422,0.119713056,male
0.189172238,0.057321508,0.164656716,0.142925373,0.254925373,0.112,male
0.198480469,0.063196896,0.199936809,0.137124803,0.258325434,0.121200632,male
0.196316076,0.063697309,0.175053111,0.138937785,0.262579666,0.123641882,male
0.205059568,0.062932023,0.235652174,0.136521739,0.263043478,0.126521739,male
0.202965448,0.064011539,0.229193548,0.139247312,0.26344086,0.124193548,male
0.204047886,0.061342378,0.236210046,0.135844749,0.25890411,0.123059361,male
0.200455872,0.06214739,0.230315789,0.137684211,0.258105263,0.120421053,male
0.194580482,0.061946149,0.177634409,0.135107527,0.258924731,0.123817204,male
0.201383386,0.063089499,0.234865672,0.136238806,0.258268657,0.122029851,male
0.203361436,0.061937599,0.235921288,0.136243292,0.255957066,0.119713775,male
0.190007672,0.062278389,0.195932203,0.133220339,0.24779661,0.114576271,male
0.186403501,0.062801195,0.167216783,0.135496503,0.249846154,0.11434965,male
0.190311342,0.061229518,0.191111111,0.134603175,0.246666667,0.112063492,male
0.182208696,0.062271994,0.163360947,0.131218935,0.242556213,0.111337278,male
0.186224878,0.055963915,0.201319681,0.125506257,0.235085324,0.109579067,male
0.176815551,0.064745956,0.177027708,0.126599496,0.231687657,0.105088161,male
0.186074595,0.065966266,0.192868217,0.129612403,0.24744186,0.117829457,male
0.179134762,0.055862314,0.163607843,0.142745098,0.228026144,0.085281046,male
0.176361135,0.055298539,0.164199744,0.127989757,0.229449424,0.101459667,male
0.180190968,0.061104849,0.178399146,0.12909285,0.23547492,0.10638207,male
0.17213011,0.052122192,0.169406393,0.137442922,0.207442922,0.07,male
0.181222594,0.059766563,0.176699029,0.129398058,0.23976699,0.110368932,male
0.174429618,0.066407538,0.152727273,0.130056818,0.232670455,0.102613636,male
0.183898547,0.0587486,0.19839196,0.12241206,0.238070352,0.115658291,male
0.184225006,0.052312553,0.198369906,0.138244514,0.224702194,0.08645768,male
0.195948866,0.060975987,0.22240866,0.129959405,0.25120433,0.121244926,male
0.183551581,0.052912257,0.185812357,0.142883295,0.22201373,0.079130435,male
0.192132292,0.05781815,0.211958042,0.131188811,0.239370629,0.108181818,male
0.188848171,0.056133145,0.18888361,0.140332542,0.239429929,0.099097387,male
0.179298898,0.059757059,0.208076923,0.116153846,0.228846154,0.112692308,male
0.174076641,0.055988285,0.172740316,0.123328551,0.221750359,0.098421808,male
0.179427349,0.056746794,0.175099715,0.136011396,0.229344729,0.093333333,male
0.175509597,0.062114206,0.180254453,0.129669211,0.223715013,0.094045802,male
0.188789992,0.062271508,0.203604938,0.12617284,0.24508642,0.11891358,male
0.186968185,0.054703585,0.180148588,0.141456166,0.238811293,0.097355126,male
0.179639633,0.058498055,0.198461538,0.119230769,0.232307692,0.113076923,male
0.178590383,0.056115623,0.161966527,0.140292887,0.232259414,0.091966527,male
0.176526922,0.062238741,0.184940555,0.11984148,0.23672391,0.116882431,male
0.181019996,0.059629393,0.163738318,0.137570093,0.234392523,0.09682243,male
0.184105806,0.064113548,0.197461617,0.126100307,0.243316274,0.117215967,male
0.182282196,0.063029958,0.199111111,0.121955556,0.236859259,0.114903704,male
0.190812816,0.05717819,0.200376028,0.139835488,0.237226792,0.097391304,male
0.183459741,0.068648093,0.183218117,0.129153754,0.254970203,0.125816448,male
0.191959226,0.063816375,0.212787944,0.128998924,0.251668461,0.122669537,male
0.175356876,0.067335969,0.179407407,0.120296296,0.236444444,0.116148148,male
0.180166009,0.062282577,0.160786026,0.125633188,0.240567686,0.114934498,male
0.17761538,0.054720903,0.171089109,0.135841584,0.225346535,0.08950495,male
0.177778044,0.053486892,0.164043849,0.138806334,0.223727162,0.084920828,male
0.180473579,0.065063493,0.197665904,0.119496568,0.239313501,0.119816934,male
0.178450002,0.060247511,0.162157093,0.131957796,0.23109027,0.099132474,male
0.167251927,0.070268497,0.164293381,0.121717352,0.231413238,0.109695886,male
0.167831709,0.068500689,0.15706177,0.128547579,0.236994992,0.108447412,male
0.190887658,0.061399228,0.199084406,0.131788269,0.249957082,0.118168813,male
0.144904204,0.082745292,0.129261939,0.073342981,0.241910275,0.168567294,male
0.150558879,0.072989014,0.146774194,0.102903226,0.21483871,0.111935484,male
0.188128358,0.06820734,0.201082803,0.129745223,0.252802548,0.123057325,male
0.191013774,0.064323025,0.215548317,0.126471227,0.250206298,0.123735071,male
0.176848865,0.057813439,0.158380368,0.129521472,0.226404908,0.096883436,male
0.186836098,0.058489301,0.207701493,0.124537313,0.237373134,0.112835821,male
0.181672726,0.067866611,0.206649874,0.122367758,0.249319899,0.126952141,male
0.176248964,0.076477308,0.189526462,0.11816156,0.251532033,0.133370474,male
0.185796248,0.070828739,0.202539683,0.127301587,0.251111111,0.123809524,male
0.139956895,0.07276145,0.126223404,0.076329787,0.207765957,0.13143617,male
0.182128932,0.058268657,0.161430615,0.14260372,0.23713877,0.09453505,male
0.176598764,0.059610285,0.165658057,0.122263223,0.234194342,0.111931119,male
0.180714103,0.067019267,0.182244389,0.129526185,0.243690773,0.114164589,male
0.183373877,0.058281256,0.165506073,0.133387314,0.236923077,0.103535762,male
0.183705844,0.064713125,0.18185567,0.131701031,0.246804124,0.115103093,male
0.161616486,0.07340868,0.154457516,0.112732026,0.230222222,0.117490196,male
0.179384145,0.067144055,0.171078838,0.126348548,0.24340249,0.117053942,male
0.183663813,0.056695134,0.199279279,0.123603604,0.221981982,0.098378378,male
0.176924945,0.059699791,0.193670473,0.110081566,0.211941272,0.101859706,male
0.178613123,0.058259804,0.193768116,0.121231884,0.216594203,0.095362319,male
0.181644607,0.058140935,0.191843393,0.128809135,0.214225122,0.085415987,male
0.181798988,0.058102072,0.192037325,0.123670295,0.225567652,0.101897356,male
0.18087905,0.062298387,0.189411765,0.121058824,0.224411765,0.103352941,male
0.191853569,0.059721567,0.212,0.134,0.236,0.102,male
0.186317595,0.055210888,0.20556962,0.126708861,0.222405063,0.095696203,male
0.18717832,0.058628812,0.198947368,0.133765182,0.223319838,0.089554656,male
0.180507097,0.059436461,0.20185008,0.119681021,0.226411483,0.106730463,male
0.184000023,0.057015618,0.202792321,0.120209424,0.223804538,0.103595113,male
0.182069978,0.057876556,0.191935484,0.120806452,0.220537634,0.099731183,male
0.180498409,0.05798172,0.195616438,0.116986301,0.224863014,0.107876712,male
0.184500922,0.058224041,0.195337838,0.122027027,0.228445946,0.106418919,male
0.189539865,0.06007695,0.206233766,0.127272727,0.241558442,0.114285714,male
0.179325597,0.061251927,0.199092284,0.118184569,0.223237519,0.10505295,male
0.182656194,0.058107632,0.194485166,0.12460733,0.227713787,0.103106457,male
0.181030649,0.059394911,0.193343701,0.120186625,0.223825816,0.103639191,male
0.183245813,0.057245234,0.198958652,0.123491577,0.221255743,0.097764165,male
0.182671803,0.055120791,0.199367089,0.124493671,0.216202532,0.091708861,male
0.185014891,0.056830007,0.194090909,0.133106061,0.225909091,0.09280303,male
0.18215926,0.059694986,0.192054329,0.126451613,0.222478778,0.096027165,male
0.189469979,0.057818785,0.194460285,0.161955193,0.225254582,0.063299389,male
0.182937321,0.058260871,0.19751938,0.124589147,0.226170543,0.101581395,male
0.181591722,0.057185998,0.195792593,0.12237037,0.220266667,0.097896296,male
0.186741003,0.05595364,0.200941176,0.135882353,0.222764706,0.086882353,male
0.180378964,0.061037437,0.200387722,0.118513732,0.228432956,0.109919225,male
0.194976574,0.055537782,0.213939394,0.143030303,0.238181818,0.095151515,male
0.185179191,0.056131682,0.198225508,0.125767098,0.227726433,0.101959335,male
0.182422051,0.057422626,0.196940299,0.131641791,0.214701493,0.083059701,male
0.197826351,0.061652691,0.221027397,0.136164384,0.241164384,0.105,male
0.181089734,0.059492695,0.202082585,0.11561939,0.221687612,0.106068223,male
0.181542883,0.059719631,0.190337079,0.125449438,0.215505618,0.09005618,male
0.178261924,0.060959838,0.193181818,0.115909091,0.216818182,0.100909091,male
0.176383486,0.059552789,0.191007752,0.112434109,0.215751938,0.103317829,male
0.180726589,0.056632641,0.198745098,0.115843137,0.224,0.108156863,male
0.183874493,0.058596743,0.200796813,0.122709163,0.229243028,0.106533865,male
0.172597775,0.069211546,0.200493827,0.109753086,0.221666667,0.11191358,male
0.181858601,0.058294568,0.193662692,0.115434412,0.219897785,0.104463373,male
0.169407349,0.066310471,0.190572687,0.109779736,0.221409692,0.111629956,male
